meantemp,humidity,wind_speed,meanpressure,year,month,day,day_of_year
-1.7205396794565888,0.28631299269478916,-0.2730382600549111,0.039064821026375464,2013,1,27,27
-1.4515087814546725,-0.2846412227367346,-0.6803026934766898,0.037346867000826914,2013,1,28,28
-1.5479385310396967,0.2820521403408227,-0.7817272014153829,0.030640238785705414,2013,1,29,29
-1.4677154620571977,0.576050952764518,-1.2598713102692214,0.037479017310483816,2013,1,30,30
-1.2654560881376848,0.2880173336363756,-0.8425819061785987,0.040492044370676564,2013,1,31,31
-1.2926833115499268,0.7294416375073153,-1.0048611188805072,0.027171293157194402,2013,2,1,32
-1.2537872781038668,1.0021361881611774,-1.2003480469229613,0.033514508020757845,2013,2,2,33
-1.0204110774275055,0.28631299269478916,-1.0844343235644551,0.023206783867468432,2013,2,3,34
-1.098203144319626,0.8061369798787144,0.9456222368764116,0.019242274577740567,2013,2,4,35
-1.2075982383866701,1.8851978385207544,0.6409571126435809,0.02925266053430101,2013,2,5,36
-1.2019259001757863,0.6300217492480944,0.40155872453603525,0.04197212783884118,2013,2,6,37
-1.347137758374411,-0.08182465068792469,0.8635427895252532,0.04160210697180034,2013,2,7,38
-1.564955545672348,0.576050952764518,0.5383578034546327,0.033514508020757845,2013,2,8,39
-1.3704753784420471,0.03066185145679347,0.5383578034546327,0.0319287043048662,2013,2,9,40
-1.3947853993458348,0.6399637380740167,-0.7296443459874054,0.03341539528851423,2013,2,10,41
-1.3097003261825781,0.5803118051184845,-0.32394631423263337,0.029946449660003212,2013,2,11,42
-1.383440722924067,0.5703698162925621,0.1347483072558701,0.03549676266562083,2013,2,12,43
-1.2537872781038668,0.5590075433486512,-0.15712453669640447,0.027171293157194402,2013,2,13,44
-1.1111684888016462,0.18263225208160228,-0.5414150790020833,0.016995719313561888,2013,2,14,45
-0.8615856075227596,0.27211015151490037,0.7414678862765204,0.0031199367995178367,2013,2,15,46
-1.5066114955032577,1.9054368872020964,0.369186423417894,-0.01723121088774656,2013,2,16,47
-1.6103342513594183,1.743524497751365,-1.4916987569862339,0.008670249805135456,2013,2,17,48
-1.347137758374411,1.0515620754671904,1.1881012149290713,0.028281355758318177,2013,2,18,49
-1.3121313282729568,1.2663090341071064,-0.21664780004266465,0.02558548944130275,2013,2,19,50
-1.0593071108735657,0.8317020940025133,-0.21664780004266465,0.03272160616281202,2013,2,20,51
-0.7481388433050843,0.388573449189988,-0.04121081333789862,0.023999685725412993,2013,2,21,52
-0.6800707847744789,0.2895086319602643,0.8931477810316829,0.027171293157194402,2013,2,22,53
-1.098203144319626,0.8402237987104471,0.5383578034546327,0.03272160616281202,2013,2,23,54
-1.1759952112117462,1.0788315305325764,0.13109337003285432,0.043029330316101434,2013,2,24,55
-1.1735642091213674,0.7219851458878738,-0.4747124746820419,0.039659497419834044,2013,2,25,56
-1.0398590941505355,0.5504858386407183,2.365173747601362,0.022413882009522608,2013,2,26,57
-0.6392299496561157,-0.2130589031900956,-0.031185842669054515,0.022731042752700558,2013,2,27,58
-0.8259309101972049,-0.4721187263112654,1.3497538669641764,0.03510031173664824,2013,2,28,59
-1.1111684888016462,-0.6823207757736167,3.786030593048817,0.029021397492400486,2013,3,1,60
-0.8842749603662949,-0.40394508864779927,1.9567345129293279,0.028558871408598807,2013,3,2,61
-0.8388962546792254,0.12298031912606992,0.40155872453603525,0.02809634532479713,2013,3,3,62
-1.0748655242519896,0.6101377715962506,-0.2724116993881082,0.026061230556070625,2013,3,4,63
-0.629019740876525,0.06581388337701795,-0.5788781855379967,0.02925266053430101,2013,3,5,64
-0.6314507429669036,0.2692695832789233,0.015179646674348063,0.02558548944130275,2013,3,6,65
-0.2813864419523623,-0.21646758507326885,0.4224440800961264,0.023206783867468432,2013,3,7,66
-0.18090502221670648,-0.9507544740735123,0.06530450001856682,0.020695927983974054,2013,3,8,67
-0.009114207829941049,-0.6595962298857946,-0.33256152340117107,-0.01009509416623729,2013,3,9,68
-0.32028247539842236,-0.19090247094946958,-0.5643889701181836,-0.01723121088774656,2013,3,10,69
-0.20359437506024175,0.3317620844704327,-1.28702227249734,0.0003447802967090266,2013,3,11,70
-0.2716624335908471,0.10309634147422567,-0.40983733897350855,0.0021948846319151103,2013,3,12,71
-0.5439346677132684,0.5803118051184845,-0.27460466172191794,-0.01168089788212894,2013,3,13,72
-0.43048790349559346,0.023560430866848642,1.1471659180312914,0.011445406307944267,2013,3,14,73
-0.18090502221670648,-0.8911025411179799,0.20053717727015757,0.02809634532479713,2013,3,15,74
-0.7027601376180147,0.41129799507780973,-0.6803026934766898,0.02809634532479713,2013,3,16,75
-0.38510919780852243,-0.12556940152198223,0.4710025317733385,0.02162098015157678,2013,3,17,76
-0.2813864419523623,-0.15681565211773651,2.3365869171784865,-0.009302192308292727,2013,3,18,77
-0.40779855065205767,0.7692095928110038,0.8072567562908072,-0.0005802718708936998,2013,3,19,78
0.4997755630893467,-1.4577959041955373,-0.0004843699957204909,-0.00890574137932013,2013,3,20,79
-0.2262837279037775,-0.13551139034790372,0.8109116935138233,-0.015381106552540477,2013,3,21,80
-0.03342422873372845,-0.6276398372310455,0.638215909726319,-0.026250469521875194,2013,3,22,81
0.25586502002134415,-0.6350963288504872,0.6902987651542963,-0.019312578264853168,2013,3,23,82
0.20481397612339014,-0.7171177366643441,0.8958889839489443,-0.004743006625106915,2013,3,24,83
-0.2716624335908471,-0.9109865187698242,2.0088173683573056,-0.0026616392480003073,2013,3,25,84
-0.1841463583372117,-0.9663775993713901,1.3497538669641764,-0.012473799740074766,2013,3,26,85
-0.6120027262438736,0.0732703749964595,-1.0860007252314618,-0.01168089788212894,2013,3,27,86
-0.41752255901357294,0.11587889853612594,0.13422617336686798,-0.008509290450347533,2013,3,28,87
-0.577968696978571,0.5728553134990428,-0.2746046617219178,-0.007518163127915725,2013,3,29,88
-0.2716624335908471,-0.35920613893115,0.9452306364596601,-0.013762265259235547,2013,3,30,89
-0.31250326870921036,-0.16533735682566988,-0.031185842669054515,-0.013901023084375862,2013,3,31,90
-0.016407214101077126,-0.9109865187698242,-0.5267953301100193,-0.014456054384937751,2013,4,1,91
-0.04476890515549585,-0.5829008875143963,0.4052136617590514,-0.00890574137932013,2013,4,2,92
0.09590508247442155,-0.9050213254742709,0.29337258273476297,-0.01168089788212894,2013,4,3,93
-0.12191270482351517,-1.131698670705294,0.946875358210017,-0.018341273488870338,2013,4,4,94
0.014223412237695458,-1.7759395466250432,1.92055063442147,-0.022781523893364183,2013,4,5,95
0.049229842339149496,-1.8441131842885088,1.1179264202471646,-0.027538935041035977,2013,4,6,96
0.4965342269688414,-2.2361116008534356,0.770185250171646,-0.03388214990459942,2013,4,7,97
0.43819017679975136,-1.6055054524663797,-0.3294287200671574,-0.0283318368989818,2013,4,8,98
0.6359116801505573,-1.8057655131028094,0.4052136617590514,-0.03203204556939334,2013,4,9,99
0.6132223273070221,-1.9548953454916402,-0.1539917333623912,-0.02436732760925583,2013,4,10,100
0.6132223273070221,-2.181572690722663,0.21442593871761825,-0.02611171169673488,2013,4,11,101
0.4576381935227814,-1.6822007948377782,-0.10073407668415839,-0.019609916461582774,2013,4,12,102
0.6404495507192641,-1.8833130259450015,0.7012635768233447,-0.015011085685499638,2013,4,13,103
0.3749841224499034,-1.27635460812246,-0.0690144429272702,-0.022781523893364183,2013,4,14,104
0.3749841224499034,-1.1570507422113951,-0.12109729835524745,-0.04012625203591924,2013,4,15,105
0.9025115760620946,-2.156220619216562,0.7944644760102516,-0.061633714932687524,2013,4,16,106
0.5043134336580535,-2.181572690722663,-0.031185842669054904,-0.04942302632032851,2013,4,17,107
0.652118360753082,-1.8185480701647092,-0.44847524675967715,-0.045775677773780485,2013,4,18,108
0.3798461266306608,-1.758896137209177,-0.62077943013043,-0.04736148148967088,2013,4,19,109
0.6983074004702787,-1.895243412536108,0.18317622546083157,-0.04290140853872806,2013,4,20,110
0.29557138749753076,-1.3186080606326291,1.552863949786064,-0.02370657606096691,2013,4,21,111
0.25586502002134415,-0.9184430103892658,0.18591742837809377,-0.00613058487651132,2013,4,22,112
0.42603516634785743,-0.9930079265836812,-0.47745367759930374,-0.006824374002213523,2013,4,23,113
0.652118360753082,-1.1368116935300534,-1.028043863552209,-0.014059603455965153,2013,4,24,114
0.7688064610912627,-1.3413326065204505,-0.6803026934766898,-0.018817014603638212,2013,4,25,115
0.5962053126743707,-0.8886170439114995,-0.019672790416554377,-0.015149843510639954,2013,4,26,116
0.7688064610912627,-1.7503744325012438,1.465667590322683,-0.022781523893364183,2013,4,27,117
0.6910143941991426,-1.9548953454916402,1.3528866702981905,-0.03150344433076321,2013,4,28,118
0.9025115760620946,-2.0518297365443803,0.235259080888809,-0.03457593903030162,2013,4,29,119
0.7688064610912627,-1.7162876136695109,0.24700709339136037,-0.03467505176254525,2013,4,30,120
0.8660465447064133,-2.6792402456659614,1.2902306036179174,-0.04590782808343739,2013,5,1,121
0.5905329744634863,-2.302864954398912,1.0155881780027176,-0.05497333932594613,2013,5,2,122
0.4187421600767213,-1.7418527277933105,0.48196734344238656,-0.06480532236446893,2013,5,3,123
1.0021826617676235,-1.7503744325012438,-0.8526068768474425,-0.06718402793830515,2013,5,4,124
0.9705796345926999,-1.7684830550056017,-0.8310688539260983,-0.05816476930417651,2013,5,5,125
0.9875966492253513,-1.2838110997419014,-0.6803026934766898,-0.05261445629855889,2013,5,6,126
1.0046136638580025,-1.6417226974750954,0.0817517175221387,-0.05053308892145228,2013,5,7,127
1.22583485408247,-2.253155010269302,0.536791401787626,-0.05515834975946718,2013,5,8,128
1.1966628289979246,-2.074199211402705,0.4788345401083725,-0.05687630378501573,2013,5,9,129
1.1577667955518645,-1.9719387549075067,0.5978810668008928,-0.0608408130747417,2013,5,10,130
0.71532441510293,-1.813222004722251,1.756626699969204,-0.06232750405838972,2013,5,11,131
0.593774310583992,-1.2305504453173188,-0.21351499670865115,-0.04101826662610869,2013,5,12,132
0.8465985279833833,-1.596983747758446,-0.6207794301304298,-0.04181116848405325,2013,5,13,133
0.9243905948755033,-1.5799403383425799,-0.44534244342566365,-0.052911794495288496,2013,5,14,134
1.021630678490654,-1.6566356807139786,-0.7817272014153829,-0.06242661679063335,2013,5,15,135
1.021630678490654,-1.552244798041797,0.0817517175221387,-0.06995918444111396,2013,5,16,136
0.9989413256471191,-1.944953356665718,0.6720240790392168,-0.05978361059748144,2013,5,17,137
0.8038128911927167,-1.1078378975230807,1.3518424025201863,-0.06718402793830515,2013,5,18,138
1.3392816183001457,-2.2929229655729904,1.9622169187638514,-0.06348381926789361,2013,5,19,139
1.4844934764987698,-2.181572690722663,0.13109337003285412,-0.07051421574167584,2013,5,20,140
1.4300390296742858,-2.4917627420914314,1.002012696888658,-0.06903413227351123,2013,5,21,141
1.5321411174701938,-2.305350451605393,2.3651737476013617,-0.06926539531541175,2013,5,22,142
1.6342432052661018,-2.2332710326174583,1.483420142548761,-0.07735960178193765,2013,5,23,143
1.7606553139657977,-1.988982164323373,1.0051455002226717,-0.0814562613813218,2013,5,24,144
1.7995513474118587,-2.287241829101035,0.770185250171646,-0.07194143908597694,2013,5,25,145
1.6750840403844647,-2.36052848958926,0.8635427895252532,-0.07162427834279898,2013,5,26,146
1.4105910129512553,-1.7418527277933105,0.4224440800961268,-0.06639112608035933,2013,5,27,147
1.3392816183001457,-1.895243412536108,0.3357698545217481,-0.0607086627650848,2013,5,28,148
1.177214812274895,-1.9634170501995731,-0.27303826005491094,-0.06480532236446893,2013,5,29,149
0.9127217848416859,-1.9429649589005336,-0.2724116993881082,-0.06385384013493445,2013,5,30,150
1.1067157516539106,-1.2316156584058107,0.8410649256037048,-0.0687698316541968,2013,5,31,151
0.8854945614294433,-0.40394508864779927,1.455094379070387,-0.06857160618970955,2013,6,1,152
0.9399490082539274,-0.24885006296341508,1.622307757023367,-0.056083401927069905,2013,6,2,153
1.3755845828498017,-0.8215086193365257,1.1924871395966896,-0.06385384013493445,2013,6,3,154
1.4105910129512553,-1.0856814652824547,-0.3889519834134172,-0.06242661679063335,2013,6,4,155
1.5888644995790302,-1.4478539153696153,0.672024079039216,-0.07273434094392277,2013,6,5,156
0.7882544778142927,0.0562269655805936,0.7106619868253858,-0.07669885023364874,2013,6,6,157
1.1577667955518645,-0.6872917701865779,0.13383457295011633,-0.07273434094392277,2013,6,7,158
1.184994018964107,-0.2011285165989894,1.4337129963157436,-0.07828465394954039,2013,6,8,159
1.4527283825178197,-1.2390721500252522,1.0119332407797013,-0.0884602277931729,2013,6,9,160
1.5151241028375424,-1.0750293343975381,0.28460073339952485,-0.08869149083507342,2013,6,10,161
0.6359116801505573,0.05338639734461481,2.093794658792426,-0.061633714932687524,2013,6,11,162
1.177214812274895,-0.3954233839398659,0.13422617336686798,-0.07273434094392277,2013,6,12,163
0.5905329744634863,0.47094992803334207,0.672024079039216,-0.06903413227351123,2013,6,13,164
0.6326703440300521,0.43970367743758654,0.25013989672537384,-0.07590594837570418,2013,6,14,165
0.7104624109221727,0.2522261738630565,1.409277130310437,-0.07352724280186859,2013,6,15,166
0.20481397612339014,1.6753508600879,0.369186423417894,-0.0814562613813218,2013,6,16,167
0.18779696149073882,1.5869381737430928,0.3366835888275021,-0.09077285821218004,2013,6,17,168
0.3954045400090848,1.3617521268359578,-0.3557442680728724,-0.08161484175291109,2013,6,18,169
0.593774310583992,0.7209199327993824,-0.5643889701181836,-0.06718402793830515,2013,6,19,170
1.021630678490654,-0.4806404310191975,-0.44534244342566365,-0.07735960178193765,2013,6,20,171
1.2712135597695404,-0.8016246416846814,-0.20516085448461452,-0.08753517562556955,2013,6,21,172
1.3755845828498017,-1.2748633097985715,0.8635427895252532,-0.08272490435403423,2013,6,22,173
1.31659226545661,-0.4635970216033316,0.3394247917447643,-0.08568507129036408,2013,6,23,174
1.0410786952136843,-0.34429315569226693,1.409277130310437,-0.08224916323926636,2013,6,24,175
0.6910143941991426,0.576050952764518,0.945622236876412,-0.06625897577070242,2013,6,25,176
0.7039797386811626,0.6399637380740167,-0.06992817723302394,-0.06718402793830515,2013,6,26,177
0.8077024945373228,0.0647486702885257,0.2532727000593875,-0.07987045766543203,2013,6,27,178
0.817426502898838,0.20748722414640727,0.440849299683457,-0.083834966955158,2013,6,28,179
1.0556647077559567,-0.22498928978120222,1.5510364811745558,-0.08799770170937123,2013,6,29,180
0.9989413256471191,-0.5133069657329424,0.8109116935138233,-0.07735960178193765,2013,6,30,181
1.138318778828834,-0.40394508864779927,0.4224440800961264,-0.0814562613813218,2013,7,1,182
1.0410786952136843,-0.14829394740980356,0.6574043301471529,-0.083834966955158,2013,7,2,183
0.8271505112603532,0.5504858386407183,-0.0976012733501449,-0.07511304651775898,2013,7,3,184
0.9365456053273973,0.4013560062518874,0.536791401787626,-0.07828465394954039,2013,7,4,185
0.9944034550784114,0.08520076158756613,1.3503804276309797,-0.07384440354504654,2013,7,5,186
0.7493584443682326,0.7379633422152483,1.0020126968886576,-0.058462107500906114,2013,7,6,187
0.772047797211768,0.9879333469812885,0.06530450001856682,-0.0607086627650848,2013,7,7,188
0.5905329744634863,0.8586874922443023,-0.06992817723302375,-0.07550949744673158,2013,7,8,189
0.47708621024581144,1.077411246414587,0.26632604728444487,-0.0792097061171431,2013,7,9,190
0.5791882980417193,0.8711149782767046,-0.06901444292727,-0.0852225452065624,2013,7,10,191
0.9535626199600487,0.2820521403408227,0.06895943724158277,-0.0764345496143343,2013,7,11,192
0.46006919561316006,1.5421992240264435,-0.27186345880465573,-0.061633714932687524,2013,7,12,193
0.8514605321641406,0.5653988218796013,1.15356205817157,-0.06787781706400735,2013,7,13,194
0.71532441510293,0.6474202296934584,-0.4363356338403743,-0.07620328657243378,2013,7,14,195
0.8514605321641406,0.7443546207461984,1.4770240024084826,-0.07065297356681616,2013,7,15,196
0.5962053126743707,1.3781564083987297,0.48196734344238656,-0.06718402793830515,2013,7,16,197
0.766375459000884,1.0500707771433018,0.4052136617590514,-0.07273434094392277,2013,7,17,198
0.8514605321641406,0.9083974363739123,-0.2746046617219178,-0.08938527996077562,2013,7,18,199
0.6812903858376274,0.7592676039850815,0.5404463390106418,-0.08753517562556955,2013,7,19,200
0.1821246232798544,1.7832924530550545,-0.4098373389735087,-0.06625897577070242,2013,7,20,201
0.36817731659684283,1.6242206318403005,-1.0004751942128882,-0.08161484175291109,2013,7,21,202
0.5451542687764167,1.1668891458478856,-0.5414150790020833,-0.0792097061171431,2013,7,22,203
0.8660465447064133,0.5930943621803839,-0.6207794301304298,-0.07273434094392277,2013,7,23,204
0.574326293860962,1.394134604726104,-0.62077943013043,-0.07749175209159456,2013,7,24,205
0.3863287988716703,1.4154388664959372,0.26632604728444487,-0.0884602277931729,2013,7,25,206
0.6132223273070221,0.7805718657549147,-0.2699054567208973,-0.08700657438693941,2013,7,26,207
0.6326703440300521,1.0873532352405093,-0.5643889701181836,-0.07669885023364874,2013,7,27,208
0.9243905948755033,0.39709515389792094,-0.15712453669640467,-0.07194143908597694,2013,7,28,209
0.7493584443682326,0.9936144834532444,-0.44534244342566365,-0.07749175209159456,2013,7,29,210
0.6812903858376274,0.8885134587220685,0.26632604728444487,-0.0810598104523492,2013,7,30,211
0.45439685740227564,1.0575272687627433,0.672024079039216,-0.08013475828474646,2013,7,31,212
0.6132223273070221,0.7592676039850815,-0.2746046617219178,-0.07273434094392277,2013,8,1,213
0.8271505112603532,0.3374432209423886,0.945622236876412,-0.06480532236446893,2013,8,2,214
0.9535626199600487,0.09315435264830375,0.8803555007511261,-0.05700845409467263,2013,8,3,215
0.9535626199600487,0.10309634147422567,-0.373287966743349,-0.09909832772060646,2013,8,4,216
0.5451542687764167,0.9680493693294446,-0.004139307218736441,-0.056083401927069905,2013,8,5,217
0.2275033289669254,1.7832924530550545,-0.6108588862393866,-0.04960803675384955,2013,8,6,218
0.39200113708255474,1.4601778162125865,-0.7789859984981209,-0.051226878047154485,2013,8,7,219
0.4090181517152061,1.3856129000181712,-0.1393719844703272,-0.058858558429878714,2013,8,8,220
0.2275033289669254,1.5943946653625343,-0.6766477562536739,-0.056083401927069905,2013,8,9,221
0.5354302604149015,1.1384834634881087,-0.153991733362391,-0.05978361059748144,2013,8,10,222
0.6132223273070221,0.9581073805035224,-0.0004843699957204909,-0.05515834975946718,2013,8,11,223
0.5451542687764167,1.2364830676293403,0.3394247917447643,-0.056083401927069905,2013,8,12,224
0.71532441510293,0.669789704551783,0.947971839376922,-0.06579644968690074,2013,8,13,225
0.5678436216199519,0.8089775481146915,0.6720240790392168,-0.06255876710029025,2013,8,14,226
0.3020540597385407,1.4452648329737035,0.30653035673762014,-0.052118892637343935,2013,8,15,227
0.15035952929890609,1.8628283636624299,-0.513637556107162,-0.057193464528193676,2013,8,16,228
0.2631580262924802,1.8031764307068976,1.6411045770274495,-0.06480532236446893,2013,8,17,229
0.3863287988716703,1.3756709111922487,-1.2212334024830525,-0.0607086627650848,2013,8,18,230
0.363639446028136,1.4253808553218597,-0.2746046617219178,-0.058858558429878714,2013,8,19,231
0.25586502002134415,1.6540465983180668,-0.32394631423263337,-0.06718402793830515,2013,8,20,232
0.3863287988716703,1.2165990899774963,0.770185250171646,-0.06559822422241349,2013,8,21,233
0.4997755630893467,0.8388035145924576,-0.06992817723302375,-0.05515834975946718,2013,8,22,234
0.7882544778142927,0.7379633422152483,-0.9121301401937025,-0.05370469635323369,2013,8,23,235
0.8854945614294433,0.6250507548351337,2.5707639663960093,-0.05978361059748144,2013,8,24,236
0.47708621024581144,1.7882634474680144,-1.288849741108848,-0.06857160618970955,2013,8,25,237
0.8854945614294433,0.5430293470212767,-0.07175564584453202,-0.07352724280186859,2013,8,26,238
0.9049425781524738,-0.2079458803653359,2.2520012271601177,-0.06242661679063335,2013,8,27,239
0.6326703440300521,-0.0034249673749387516,1.061535960234918,-0.04101826662610869,2013,8,28,240
0.817426502898838,-0.22498928978120222,0.54227380762215,-0.043595197664430256,2013,8,29,241
0.4997755630893467,0.7294416375073153,-0.8118804335052645,-0.04220761941302585,2013,8,30,242
0.47708621024581144,0.6548767213128999,-0.4719712717647799,-0.043595197664430256,2013,8,31,243
0.6132223273070221,0.2641565604541632,1.025822002227162,-0.04387271331471088,2013,9,1,244
0.8660465447064133,-0.5914225922223301,1.8729320237444615,-0.04101826662610869,2013,9,2,245
0.9875966492253513,-0.9109865187698242,1.753885497051942,-0.053308245424261096,2013,9,3,246
0.8465985279833833,-0.7618566863809934,1.6974950370396948,-0.04960803675384955,2013,9,4,247
0.8401158557423732,-0.881160552292058,1.483420142548761,-0.053308245424261096,2013,9,5,248
0.6910143941991426,-0.3016846321526005,0.7106619868253858,-0.04260407034199845,2013,9,6,249
0.7266690915246969,-0.5331909433847859,-0.004139307218736441,-0.038507410742614316,2013,9,7,250
0.3409500931846008,0.6548767213128999,-0.9818350143755069,-0.021393945641959775,2013,9,8,251
0.7493584443682326,-0.19516332330343605,7.766988216357805,-0.022781523893364183,2013,9,9,252
0.5678436216199519,0.3317620844704327,-0.6803026934766898,-0.03203204556939334,2013,9,10,253
0.7299104276452026,0.02214014674886052,-0.62077943013043,-0.030710542472818014,2013,9,11,254
0.772047797211768,-0.02614951326276094,-0.8813242407425679,-0.016306158720143835,2013,9,12,255
0.7688064610912627,0.3800517444820542,-0.7962164168351961,-0.021988622035418355,2013,9,13,256
0.6812903858376274,0.37153003977412125,-0.8813242407425679,-0.04035751507781977,2013,9,14,257
0.8344435175314893,-0.26227174787840996,-0.6282198380487124,-0.054002034549963294,2013,9,15,258
0.5678436216199519,-0.0460334909146052,0.06530450001856701,-0.048682984586246196,2013,9,16,259
0.5111202395111141,-0.2548152562589684,-0.7296443459874054,-0.045676565041536867,2013,9,17,260
0.4965342269688414,-0.13125053799393724,-0.27303826005491094,-0.04418987405788884,2013,9,18,261
0.58599510389478,0.04940960181424664,-0.8425819061785987,-0.05164315152257606,2013,9,19,262
0.43170750455874135,0.5504858386407183,0.6098901462479455,-0.04498277591583466,2013,9,20,263
-0.04023103458678908,1.6838725647958328,-0.3557442680728724,-0.04498277591583466,2013,9,21,264
0.3863287988716703,1.1271211905441978,-0.8155353707282806,-0.05238319325665836,2013,9,22,265
0.652118360753082,0.4311819727296536,-0.5048657067719237,-0.056083401927069905,2013,9,23,266
0.71532441510293,0.2969651235797058,-0.22252180629394033,-0.046370354167239065,2013,9,24,267
0.4187421600767213,0.84874550341838,-0.04121081333789842,-0.03150344433076321,2013,9,25,268
0.36817731659684283,1.0754228486494026,-0.5969701247919259,-0.025001649095611103,2013,9,26,269
0.47708621024581144,0.6250507548351337,0.13383457295011594,-0.03041320427608841,2013,9,27,270
0.6132223273070221,0.39141401742596504,-1.2212334024830525,-0.03203204556939334,2013,9,28,271
0.3603981099076308,1.1384834634881087,-0.27303826005491094,-0.040225364768162866,2013,9,29,272
0.18536595940036013,1.4196997188499036,-0.5643889701181836,-0.03546795362049107,2013,9,30,273
0.3798461266306608,0.4737904962693192,-0.09446847001613123,-0.018817014603638212,2013,10,1,274
0.5043134336580535,0.03747921522314,0.13547929470047318,-0.00613058487651132,2013,10,2,275
0.42263176342132736,-0.10568542387013755,0.13109337003285412,-0.013901023084375862,2013,10,3,276
-0.09014761084256687,1.405496877670015,-0.004139307218736441,-0.02000636739055537,2013,10,4,277
0.4090181517152061,0.4908339056851859,-1.0339178698034843,-0.038738673784514836,2013,10,5,278
0.5791882980417193,0.34170407329635505,-1.0860007252314618,-0.03249457165319502,2013,10,6,279
0.574326293860962,0.34596492565032155,-1.1439575869107148,-0.012473799740074766,2013,10,7,280
0.5043134336580535,0.5146946788673992,-1.4916987569862339,-0.007240647477635097,2013,10,8,281
0.7266690915246969,0.2820521403408227,-0.2709497244989018,-0.0042804805413052364,2013,10,9,282
0.5354302604149015,0.32892151623445565,-0.6207794301304298,-0.0013731737288395249,2013,10,10,283
-0.22304239178327176,1.7350027930434322,-0.5612561667841699,-0.002958977444729913,2013,10,11,284
0.08812587578520954,1.300395852938839,-0.8526068768474425,-0.015645407171854912,2013,10,12,285
0.2275033289669254,1.405496877670015,-1.356466079734643,-0.019081315222952644,2013,10,13,286
0.3020540597385407,0.8402237987104471,-0.27303826005491094,-0.022781523893364183,2013,10,14,287
0.049229842339149496,0.933962550497712,-0.6803026934766898,-0.010887996024183116,2013,10,15,288
0.12702190923126958,0.84874550341838,-1.4916987569862339,-0.01168089788212894,2013,10,16,289
0.18536595940036013,0.951005959913578,-1.2598713102692214,-0.003751879302675107,2013,10,17,290
0.11405656474924908,0.7393836263332376,-1.4916987569862339,-0.00335542837370251,2013,10,18,291
-0.12580230816812119,0.5249207245169185,-1.028043863552209,0.0025913355608877075,2013,10,19,292
-0.1582156693731722,0.42123998390373124,-1.1517895952457493,-0.0024303762060997837,2013,10,20,293
-0.08447527263168245,0.17020476604919957,-1.187425233170155,-0.006824374002213523,2013,10,21,294
0.31372286977235875,-0.4278058618300121,-1.4916987569862339,-0.0005802718708936998,2013,10,22,295
-0.06745825799903112,0.4013560062518874,-1.2367668856808705,0.013989299768852553,2013,10,23,296
-0.22304239178327176,0.7379633422152483,-1.2598713102692214,0.012106157856233191,2013,10,24,297
-0.3669577155336944,0.8964670497828057,-1.0838077628976521,-0.0005802718708936998,2013,10,25,298
-0.3397304921214524,1.0396316888760837,-1.329419544284325,0.0005297907302300766,2013,10,26,299
